台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	对话资源	对话资源2	对话语音	对话前行为脚本	对话中行为脚本	对话后行为脚本	显示时长	选项图标	TalkContent	TalkTitle	TalkRoleName
4015143915	4015143916		1	1439									DialogData_TalkContent_4015143915	DialogData_TalkTitle_4015143915	DialogData_TalkRoleName_4015143915
4015143916	4015143917		1	1439									DialogData_TalkContent_4015143916	DialogData_TalkTitle_4015143916	DialogData_TalkRoleName_4015143916
4015143917	4015143918		1	1439									DialogData_TalkContent_4015143917	DialogData_TalkTitle_4015143917	DialogData_TalkRoleName_4015143917
4015143918			1	1439									DialogData_TalkContent_4015143918	DialogData_TalkTitle_4015143918	DialogData_TalkRoleName_4015143918
4015143919			1	1439									DialogData_TalkContent_4015143919	DialogData_TalkTitle_4015143919	DialogData_TalkRoleName_4015143919
4015143999			1	1439									DialogData_TalkContent_4015143999	DialogData_TalkTitle_4015143999	DialogData_TalkRoleName_4015143999
4015144101	4015144102,4015144103,4015144104		1	1441					TEST/LerpInNpc				DialogData_TalkContent_4015144101	DialogData_TalkTitle_4015144101	DialogData_TalkRoleName_4015144101
4015144102	4015144105		2										DialogData_TalkContent_4015144102	DialogData_TalkTitle_4015144102	DialogData_TalkRoleName_4015144102
4015144103	4015144108		2										DialogData_TalkContent_4015144103	DialogData_TalkTitle_4015144103	DialogData_TalkRoleName_4015144103
4015144104	4015144114		2										DialogData_TalkContent_4015144104	DialogData_TalkTitle_4015144104	DialogData_TalkRoleName_4015144104
4015144105	4015144106		1	1441									DialogData_TalkContent_4015144105	DialogData_TalkTitle_4015144105	DialogData_TalkRoleName_4015144105
4015144106	4015144107		1	1441									DialogData_TalkContent_4015144106	DialogData_TalkTitle_4015144106	DialogData_TalkRoleName_4015144106
4015144107	4015144102,4015144103,4015144104		1	1441									DialogData_TalkContent_4015144107	DialogData_TalkTitle_4015144107	DialogData_TalkRoleName_4015144107
4015144108	4015144109		1	1441									DialogData_TalkContent_4015144108	DialogData_TalkTitle_4015144108	DialogData_TalkRoleName_4015144108
4015144109	4015144110		1	1441									DialogData_TalkContent_4015144109	DialogData_TalkTitle_4015144109	DialogData_TalkRoleName_4015144109
4015144110	4015144111		1	1441									DialogData_TalkContent_4015144110	DialogData_TalkTitle_4015144110	DialogData_TalkRoleName_4015144110
4015144111	4015144112		1	1441									DialogData_TalkContent_4015144111	DialogData_TalkTitle_4015144111	DialogData_TalkRoleName_4015144111
4015144112	4015144113		1	1441									DialogData_TalkContent_4015144112	DialogData_TalkTitle_4015144112	DialogData_TalkRoleName_4015144112
4015144113	4015144102,4015144103,4015144104		1	1441									DialogData_TalkContent_4015144113	DialogData_TalkTitle_4015144113	DialogData_TalkRoleName_4015144113
4015144114	4015144115		1	1441									DialogData_TalkContent_4015144114	DialogData_TalkTitle_4015144114	DialogData_TalkRoleName_4015144114
4015144115			1	1441									DialogData_TalkContent_4015144115	DialogData_TalkTitle_4015144115	DialogData_TalkRoleName_4015144115
4015144199			1	1441									DialogData_TalkContent_4015144199	DialogData_TalkTitle_4015144199	DialogData_TalkRoleName_4015144199
4015144301	4015144302,4015144303,4015144304		1	1443					TEST/LerpInNpc				DialogData_TalkContent_4015144301	DialogData_TalkTitle_4015144301	DialogData_TalkRoleName_4015144301
4015144302	4015144305		1	1443									DialogData_TalkContent_4015144302	DialogData_TalkTitle_4015144302	DialogData_TalkRoleName_4015144302
4015144303	4015144307		1	1443									DialogData_TalkContent_4015144303	DialogData_TalkTitle_4015144303	DialogData_TalkRoleName_4015144303
4015144304	4015144309		1	1443									DialogData_TalkContent_4015144304	DialogData_TalkTitle_4015144304	DialogData_TalkRoleName_4015144304
4015144305	4015144306		1	1443									DialogData_TalkContent_4015144305	DialogData_TalkTitle_4015144305	DialogData_TalkRoleName_4015144305
4015144306			1	1443									DialogData_TalkContent_4015144306	DialogData_TalkTitle_4015144306	DialogData_TalkRoleName_4015144306
4015144307	4015144308		1	1443									DialogData_TalkContent_4015144307	DialogData_TalkTitle_4015144307	DialogData_TalkRoleName_4015144307
4015144308			1	1443									DialogData_TalkContent_4015144308	DialogData_TalkTitle_4015144308	DialogData_TalkRoleName_4015144308
4015144309	4015144310		1	1443									DialogData_TalkContent_4015144309	DialogData_TalkTitle_4015144309	DialogData_TalkRoleName_4015144309
4015144310			1	1443									DialogData_TalkContent_4015144310	DialogData_TalkTitle_4015144310	DialogData_TalkRoleName_4015144310
4015144399			1	1443									DialogData_TalkContent_4015144399	DialogData_TalkTitle_4015144399	DialogData_TalkRoleName_4015144399
4015144501	4015144502,4015144503,4015144504		1	1445					TEST/LerpInNpc				DialogData_TalkContent_4015144501	DialogData_TalkTitle_4015144501	DialogData_TalkRoleName_4015144501
4015144502	4015144505		1	1445									DialogData_TalkContent_4015144502	DialogData_TalkTitle_4015144502	DialogData_TalkRoleName_4015144502
4015144503	4015144507		1	1445									DialogData_TalkContent_4015144503	DialogData_TalkTitle_4015144503	DialogData_TalkRoleName_4015144503
4015144504	4015144509		1	1445									DialogData_TalkContent_4015144504	DialogData_TalkTitle_4015144504	DialogData_TalkRoleName_4015144504
4015144505	4015144506		1	1445									DialogData_TalkContent_4015144505	DialogData_TalkTitle_4015144505	DialogData_TalkRoleName_4015144505
4015144506			1	1445									DialogData_TalkContent_4015144506	DialogData_TalkTitle_4015144506	DialogData_TalkRoleName_4015144506
4015144507	4015144508		1	1445									DialogData_TalkContent_4015144507	DialogData_TalkTitle_4015144507	DialogData_TalkRoleName_4015144507
4015144508			1	1445									DialogData_TalkContent_4015144508	DialogData_TalkTitle_4015144508	DialogData_TalkRoleName_4015144508
4015144509	4015144510		1	1445									DialogData_TalkContent_4015144509	DialogData_TalkTitle_4015144509	DialogData_TalkRoleName_4015144509
4015144510			1	1445									DialogData_TalkContent_4015144510	DialogData_TalkTitle_4015144510	DialogData_TalkRoleName_4015144510
4015144599			1	1445									DialogData_TalkContent_4015144599	DialogData_TalkTitle_4015144599	DialogData_TalkRoleName_4015144599
4015144701	4015144702,4015144703,4015144704		1	1447					TEST/LerpInNpc				DialogData_TalkContent_4015144701	DialogData_TalkTitle_4015144701	DialogData_TalkRoleName_4015144701
4015144702	4015144705		1	1447									DialogData_TalkContent_4015144702	DialogData_TalkTitle_4015144702	DialogData_TalkRoleName_4015144702
4015144703	4015144707		1	1447									DialogData_TalkContent_4015144703	DialogData_TalkTitle_4015144703	DialogData_TalkRoleName_4015144703
4015144704	4015144709		1	1447									DialogData_TalkContent_4015144704	DialogData_TalkTitle_4015144704	DialogData_TalkRoleName_4015144704
4015144705	4015144706		1	1447									DialogData_TalkContent_4015144705	DialogData_TalkTitle_4015144705	DialogData_TalkRoleName_4015144705
4015144706			1	1447									DialogData_TalkContent_4015144706	DialogData_TalkTitle_4015144706	DialogData_TalkRoleName_4015144706
4015144707	4015144708		1	1447									DialogData_TalkContent_4015144707	DialogData_TalkTitle_4015144707	DialogData_TalkRoleName_4015144707
4015144708			1	1447									DialogData_TalkContent_4015144708	DialogData_TalkTitle_4015144708	DialogData_TalkRoleName_4015144708
4015144709	4015144710		1	1447									DialogData_TalkContent_4015144709	DialogData_TalkTitle_4015144709	DialogData_TalkRoleName_4015144709
4015144710			1	1447									DialogData_TalkContent_4015144710	DialogData_TalkTitle_4015144710	DialogData_TalkRoleName_4015144710
4015144799			1	1447									DialogData_TalkContent_4015144799	DialogData_TalkTitle_4015144799	DialogData_TalkRoleName_4015144799
4015144901	4015144902,4015144903,4015144904		1	1449					TEST/LerpInNpc				DialogData_TalkContent_4015144901	DialogData_TalkTitle_4015144901	DialogData_TalkRoleName_4015144901
4015144902	4015144905		1	1449									DialogData_TalkContent_4015144902	DialogData_TalkTitle_4015144902	DialogData_TalkRoleName_4015144902
4015144903	4015144907		1	1449									DialogData_TalkContent_4015144903	DialogData_TalkTitle_4015144903	DialogData_TalkRoleName_4015144903
4015144904	4015144909		1	1449									DialogData_TalkContent_4015144904	DialogData_TalkTitle_4015144904	DialogData_TalkRoleName_4015144904
4015144905	4015144906		1	1449									DialogData_TalkContent_4015144905	DialogData_TalkTitle_4015144905	DialogData_TalkRoleName_4015144905
4015144906			1	1449									DialogData_TalkContent_4015144906	DialogData_TalkTitle_4015144906	DialogData_TalkRoleName_4015144906
4015144907	4015144908		1	1449									DialogData_TalkContent_4015144907	DialogData_TalkTitle_4015144907	DialogData_TalkRoleName_4015144907
4015144908			1	1449									DialogData_TalkContent_4015144908	DialogData_TalkTitle_4015144908	DialogData_TalkRoleName_4015144908
4015144909	4015144910		1	1449									DialogData_TalkContent_4015144909	DialogData_TalkTitle_4015144909	DialogData_TalkRoleName_4015144909
4015144910			1	1449									DialogData_TalkContent_4015144910	DialogData_TalkTitle_4015144910	DialogData_TalkRoleName_4015144910
4015144999			1	1449									DialogData_TalkContent_4015144999	DialogData_TalkTitle_4015144999	DialogData_TalkRoleName_4015144999
4015145701	4015145702,4015145703,4015145704		1	1457					TEST/LerpInNpc				DialogData_TalkContent_4015145701	DialogData_TalkTitle_4015145701	DialogData_TalkRoleName_4015145701
4015145702	4015145705		1	1457									DialogData_TalkContent_4015145702	DialogData_TalkTitle_4015145702	DialogData_TalkRoleName_4015145702
4015145703	4015145707		1	1457									DialogData_TalkContent_4015145703	DialogData_TalkTitle_4015145703	DialogData_TalkRoleName_4015145703
4015145704	4015145709		1	1457									DialogData_TalkContent_4015145704	DialogData_TalkTitle_4015145704	DialogData_TalkRoleName_4015145704
4015145705	4015145706		1	1457									DialogData_TalkContent_4015145705	DialogData_TalkTitle_4015145705	DialogData_TalkRoleName_4015145705
4015145706			1	1457									DialogData_TalkContent_4015145706	DialogData_TalkTitle_4015145706	DialogData_TalkRoleName_4015145706
4015145707	4015145708		1	1457									DialogData_TalkContent_4015145707	DialogData_TalkTitle_4015145707	DialogData_TalkRoleName_4015145707
4015145708			1	1457									DialogData_TalkContent_4015145708	DialogData_TalkTitle_4015145708	DialogData_TalkRoleName_4015145708
4015145709	4015145710		1	1457									DialogData_TalkContent_4015145709	DialogData_TalkTitle_4015145709	DialogData_TalkRoleName_4015145709
4015145710			1	1457									DialogData_TalkContent_4015145710	DialogData_TalkTitle_4015145710	DialogData_TalkRoleName_4015145710
4015145799			1	1457									DialogData_TalkContent_4015145799	DialogData_TalkTitle_4015145799	DialogData_TalkRoleName_4015145799
4015145901	4015145902,4015145903,4015145904		1	1459					TEST/LerpInNpc				DialogData_TalkContent_4015145901	DialogData_TalkTitle_4015145901	DialogData_TalkRoleName_4015145901
4015145902	4015145905		1	1459									DialogData_TalkContent_4015145902	DialogData_TalkTitle_4015145902	DialogData_TalkRoleName_4015145902
4015145903	4015145907		1	1459									DialogData_TalkContent_4015145903	DialogData_TalkTitle_4015145903	DialogData_TalkRoleName_4015145903
4015145904	4015145909		1	1459									DialogData_TalkContent_4015145904	DialogData_TalkTitle_4015145904	DialogData_TalkRoleName_4015145904
4015145905	4015145906		1	1459									DialogData_TalkContent_4015145905	DialogData_TalkTitle_4015145905	DialogData_TalkRoleName_4015145905
4015145906			1	1459									DialogData_TalkContent_4015145906	DialogData_TalkTitle_4015145906	DialogData_TalkRoleName_4015145906
4015145907	4015145908		1	1459									DialogData_TalkContent_4015145907	DialogData_TalkTitle_4015145907	DialogData_TalkRoleName_4015145907
4015145908			1	1459									DialogData_TalkContent_4015145908	DialogData_TalkTitle_4015145908	DialogData_TalkRoleName_4015145908
4015145909	4015145910		1	1459									DialogData_TalkContent_4015145909	DialogData_TalkTitle_4015145909	DialogData_TalkRoleName_4015145909
4015145910			1	1459									DialogData_TalkContent_4015145910	DialogData_TalkTitle_4015145910	DialogData_TalkRoleName_4015145910
4015145999			1	1459									DialogData_TalkContent_4015145999	DialogData_TalkTitle_4015145999	DialogData_TalkRoleName_4015145999
4015145301	4015145302,4015145304,4015145305		1	1453					TEST/LerpInNpcNoSteer				DialogData_TalkContent_4015145301	DialogData_TalkTitle_4015145301	DialogData_TalkRoleName_4015145301
4015145302	4015145306	1	2										DialogData_TalkContent_4015145302	DialogData_TalkTitle_4015145302	DialogData_TalkRoleName_4015145302
4015145303	4015145308	1	2										DialogData_TalkContent_4015145303	DialogData_TalkTitle_4015145303	DialogData_TalkRoleName_4015145303
4015145304	4015145310	1	2										DialogData_TalkContent_4015145304	DialogData_TalkTitle_4015145304	DialogData_TalkRoleName_4015145304
4015145305	4015145312	1	2										DialogData_TalkContent_4015145305	DialogData_TalkTitle_4015145305	DialogData_TalkRoleName_4015145305
4015145306	4015145307		1	1453									DialogData_TalkContent_4015145306	DialogData_TalkTitle_4015145306	DialogData_TalkRoleName_4015145306
4015145307	4015145303		1	1453									DialogData_TalkContent_4015145307	DialogData_TalkTitle_4015145307	DialogData_TalkRoleName_4015145307
4015145308	4015145309		1	1453									DialogData_TalkContent_4015145308	DialogData_TalkTitle_4015145308	DialogData_TalkRoleName_4015145308
4015145309	4015145302,4015145304,4015145305		1	1453									DialogData_TalkContent_4015145309	DialogData_TalkTitle_4015145309	DialogData_TalkRoleName_4015145309
4015145310	4015145311		1	1453									DialogData_TalkContent_4015145310	DialogData_TalkTitle_4015145310	DialogData_TalkRoleName_4015145310
4015145311	4015145302,4015145304,4015145305		1	1453						TEST/LerpOutNpcNoSteer			DialogData_TalkContent_4015145311	DialogData_TalkTitle_4015145311	DialogData_TalkRoleName_4015145311
4015145312			1	1453						TEST/LerpOutNpcNoSteer			DialogData_TalkContent_4015145312	DialogData_TalkTitle_4015145312	DialogData_TalkRoleName_4015145312
4015145399			1	1453									DialogData_TalkContent_4015145399	DialogData_TalkTitle_4015145399	DialogData_TalkRoleName_4015145399
4015145101	4015145102,4015145104		1	1451					TEST/LerpInNpcNoSteer				DialogData_TalkContent_4015145101	DialogData_TalkTitle_4015145101	DialogData_TalkRoleName_4015145101
4015145102	4015145105	1	2										DialogData_TalkContent_4015145102	DialogData_TalkTitle_4015145102	DialogData_TalkRoleName_4015145102
4015145103	4015145108	1	2										DialogData_TalkContent_4015145103	DialogData_TalkTitle_4015145103	DialogData_TalkRoleName_4015145103
4015145104	4015145111	1	2										DialogData_TalkContent_4015145104	DialogData_TalkTitle_4015145104	DialogData_TalkRoleName_4015145104
4015145105	4015145106		1	1451									DialogData_TalkContent_4015145105	DialogData_TalkTitle_4015145105	DialogData_TalkRoleName_4015145105
4015145106	4015145107		1	1451									DialogData_TalkContent_4015145106	DialogData_TalkTitle_4015145106	DialogData_TalkRoleName_4015145106
4015145107	4015145103		1	1451									DialogData_TalkContent_4015145107	DialogData_TalkTitle_4015145107	DialogData_TalkRoleName_4015145107
4015145108	4015145109		1	1451									DialogData_TalkContent_4015145108	DialogData_TalkTitle_4015145108	DialogData_TalkRoleName_4015145108
4015145109	4015145110		1	1451									DialogData_TalkContent_4015145109	DialogData_TalkTitle_4015145109	DialogData_TalkRoleName_4015145109
4015145110			1	1451						TEST/LerpOutNpcNoSteer			DialogData_TalkContent_4015145110	DialogData_TalkTitle_4015145110	DialogData_TalkRoleName_4015145110
4015145111			1	1451						TEST/LerpOutNpcNoSteer			DialogData_TalkContent_4015145111	DialogData_TalkTitle_4015145111	DialogData_TalkRoleName_4015145111
4015145199			1	1451									DialogData_TalkContent_4015145199	DialogData_TalkTitle_4015145199	DialogData_TalkRoleName_4015145199
4015145501	4015145502,4015145503,4015145504,4015145505		1	1455					TEST/LerpInNpc				DialogData_TalkContent_4015145501	DialogData_TalkTitle_4015145501	DialogData_TalkRoleName_4015145501
