ID	图标	类型	重量	排序权重	物件ID	可丢弃	使用等级	圣遗物类别	展示图片	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	突破等级上限	基础转化经验	Name	Desc
74431	UI_RelicIcon_10011_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10011_3	4	3000	401	1	14004	3	4150	ReliquaryData_Name_74431	ReliquaryData_Desc_74431
74432	UI_RelicIcon_10011_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10011_3	4	3000	401	2	14004	3	4610	ReliquaryData_Name_74432	ReliquaryData_Desc_74432
74433	UI_RelicIcon_10011_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10011_3	4	3000	401	3	14004	3	5130	ReliquaryData_Name_74433	ReliquaryData_Desc_74433
74434	UI_RelicIcon_10011_3	3	1	10	70600044	0	0	2	Eff_UI_RelicIcon_10011_3	4	3000	401	4	14004	3	5700	ReliquaryData_Name_74434	ReliquaryData_Desc_74434
74440	UI_RelicIcon_10011_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10011_4	4	4000	401	0	14004	3	3730	ReliquaryData_Name_74440	ReliquaryData_Desc_74440
74441	UI_RelicIcon_10011_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10011_4	4	4000	401	1	14004	3	4150	ReliquaryData_Name_74441	ReliquaryData_Desc_74441
74442	UI_RelicIcon_10011_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10011_4	4	4000	401	2	14004	3	4610	ReliquaryData_Name_74442	ReliquaryData_Desc_74442
74443	UI_RelicIcon_10011_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10011_4	4	4000	401	3	14004	3	5130	ReliquaryData_Name_74443	ReliquaryData_Desc_74443
74444	UI_RelicIcon_10011_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10011_4	4	4000	401	4	14004	3	5700	ReliquaryData_Name_74444	ReliquaryData_Desc_74444
74450	UI_RelicIcon_10011_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10011_5	4	1000	401	0	14004	3	3730	ReliquaryData_Name_74450	ReliquaryData_Desc_74450
74451	UI_RelicIcon_10011_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10011_5	4	1000	401	1	14004	3	4150	ReliquaryData_Name_74451	ReliquaryData_Desc_74451
74452	UI_RelicIcon_10011_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10011_5	4	1000	401	2	14004	3	4610	ReliquaryData_Name_74452	ReliquaryData_Desc_74452
74453	UI_RelicIcon_10011_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10011_5	4	1000	401	3	14004	3	5130	ReliquaryData_Name_74453	ReliquaryData_Desc_74453
74454	UI_RelicIcon_10011_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10011_5	4	1000	401	4	14004	3	5700	ReliquaryData_Name_74454	ReliquaryData_Desc_74454
75510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15001	4	4360	ReliquaryData_Name_75510	ReliquaryData_Desc_75510
75511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15001	4	4840	ReliquaryData_Name_75511	ReliquaryData_Desc_75511
75512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15001	4	5380	ReliquaryData_Name_75512	ReliquaryData_Desc_75512
75513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15001	4	5980	ReliquaryData_Name_75513	ReliquaryData_Desc_75513
75514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15001	4	6650	ReliquaryData_Name_75514	ReliquaryData_Desc_75514
75520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15001	4	4360	ReliquaryData_Name_75520	ReliquaryData_Desc_75520
75521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15001	4	4840	ReliquaryData_Name_75521	ReliquaryData_Desc_75521
75522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15001	4	5380	ReliquaryData_Name_75522	ReliquaryData_Desc_75522
75523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15001	4	5980	ReliquaryData_Name_75523	ReliquaryData_Desc_75523
75524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15001	4	6650	ReliquaryData_Name_75524	ReliquaryData_Desc_75524
75530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15001	4	4360	ReliquaryData_Name_75530	ReliquaryData_Desc_75530
75531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15001	4	4840	ReliquaryData_Name_75531	ReliquaryData_Desc_75531
75532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15001	4	5380	ReliquaryData_Name_75532	ReliquaryData_Desc_75532
75533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15001	4	5980	ReliquaryData_Name_75533	ReliquaryData_Desc_75533
75534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15001	4	6650	ReliquaryData_Name_75534	ReliquaryData_Desc_75534
75540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15001	4	4360	ReliquaryData_Name_75540	ReliquaryData_Desc_75540
75541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15001	4	4840	ReliquaryData_Name_75541	ReliquaryData_Desc_75541
75542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15001	4	5380	ReliquaryData_Name_75542	ReliquaryData_Desc_75542
75543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15001	4	5980	ReliquaryData_Name_75543	ReliquaryData_Desc_75543
75544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15001	4	6650	ReliquaryData_Name_75544	ReliquaryData_Desc_75544
75550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15001	4	4360	ReliquaryData_Name_75550	ReliquaryData_Desc_75550
75551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15001	4	4840	ReliquaryData_Name_75551	ReliquaryData_Desc_75551
75552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15001	4	5380	ReliquaryData_Name_75552	ReliquaryData_Desc_75552
75553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15001	4	5980	ReliquaryData_Name_75553	ReliquaryData_Desc_75553
75554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15001	4	6650	ReliquaryData_Name_75554	ReliquaryData_Desc_75554
76510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15002	4	4360	ReliquaryData_Name_76510	ReliquaryData_Desc_76510
76511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15002	4	4840	ReliquaryData_Name_76511	ReliquaryData_Desc_76511
76512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15002	4	5380	ReliquaryData_Name_76512	ReliquaryData_Desc_76512
76513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15002	4	5980	ReliquaryData_Name_76513	ReliquaryData_Desc_76513
76514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15002	4	6650	ReliquaryData_Name_76514	ReliquaryData_Desc_76514
76520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15002	4	4360	ReliquaryData_Name_76520	ReliquaryData_Desc_76520
76521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15002	4	4840	ReliquaryData_Name_76521	ReliquaryData_Desc_76521
76522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15002	4	5380	ReliquaryData_Name_76522	ReliquaryData_Desc_76522
76523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15002	4	5980	ReliquaryData_Name_76523	ReliquaryData_Desc_76523
76524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15002	4	6650	ReliquaryData_Name_76524	ReliquaryData_Desc_76524
76530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15002	4	4360	ReliquaryData_Name_76530	ReliquaryData_Desc_76530
76531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15002	4	4840	ReliquaryData_Name_76531	ReliquaryData_Desc_76531
76532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15002	4	5380	ReliquaryData_Name_76532	ReliquaryData_Desc_76532
76533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15002	4	5980	ReliquaryData_Name_76533	ReliquaryData_Desc_76533
76534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15002	4	6650	ReliquaryData_Name_76534	ReliquaryData_Desc_76534
76540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15002	4	4360	ReliquaryData_Name_76540	ReliquaryData_Desc_76540
76541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15002	4	4840	ReliquaryData_Name_76541	ReliquaryData_Desc_76541
76542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15002	4	5380	ReliquaryData_Name_76542	ReliquaryData_Desc_76542
76543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15002	4	5980	ReliquaryData_Name_76543	ReliquaryData_Desc_76543
76544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15002	4	6650	ReliquaryData_Name_76544	ReliquaryData_Desc_76544
76550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15002	4	4360	ReliquaryData_Name_76550	ReliquaryData_Desc_76550
76551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15002	4	4840	ReliquaryData_Name_76551	ReliquaryData_Desc_76551
76552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15002	4	5380	ReliquaryData_Name_76552	ReliquaryData_Desc_76552
76553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15002	4	5980	ReliquaryData_Name_76553	ReliquaryData_Desc_76553
76554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15002	4	6650	ReliquaryData_Name_76554	ReliquaryData_Desc_76554
77510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15003	4	4360	ReliquaryData_Name_77510	ReliquaryData_Desc_77510
77511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15003	4	4840	ReliquaryData_Name_77511	ReliquaryData_Desc_77511
77512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15003	4	5380	ReliquaryData_Name_77512	ReliquaryData_Desc_77512
77513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15003	4	5980	ReliquaryData_Name_77513	ReliquaryData_Desc_77513
77514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15003	4	6650	ReliquaryData_Name_77514	ReliquaryData_Desc_77514
77520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15003	4	4360	ReliquaryData_Name_77520	ReliquaryData_Desc_77520
77521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15003	4	4840	ReliquaryData_Name_77521	ReliquaryData_Desc_77521
77522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15003	4	5380	ReliquaryData_Name_77522	ReliquaryData_Desc_77522
77523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15003	4	5980	ReliquaryData_Name_77523	ReliquaryData_Desc_77523
77524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15003	4	6650	ReliquaryData_Name_77524	ReliquaryData_Desc_77524
77530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15003	4	4360	ReliquaryData_Name_77530	ReliquaryData_Desc_77530
77531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15003	4	4840	ReliquaryData_Name_77531	ReliquaryData_Desc_77531
77532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15003	4	5380	ReliquaryData_Name_77532	ReliquaryData_Desc_77532
77533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15003	4	5980	ReliquaryData_Name_77533	ReliquaryData_Desc_77533
77534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15003	4	6650	ReliquaryData_Name_77534	ReliquaryData_Desc_77534
77540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15003	4	4360	ReliquaryData_Name_77540	ReliquaryData_Desc_77540
77541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15003	4	4840	ReliquaryData_Name_77541	ReliquaryData_Desc_77541
77542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15003	4	5380	ReliquaryData_Name_77542	ReliquaryData_Desc_77542
77543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15003	4	5980	ReliquaryData_Name_77543	ReliquaryData_Desc_77543
77544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15003	4	6650	ReliquaryData_Name_77544	ReliquaryData_Desc_77544
77550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15003	4	4360	ReliquaryData_Name_77550	ReliquaryData_Desc_77550
77551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15003	4	4840	ReliquaryData_Name_77551	ReliquaryData_Desc_77551
77552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15003	4	5380	ReliquaryData_Name_77552	ReliquaryData_Desc_77552
77553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15003	4	5980	ReliquaryData_Name_77553	ReliquaryData_Desc_77553
77554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15003	4	6650	ReliquaryData_Name_77554	ReliquaryData_Desc_77554
78510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15004	4	4360	ReliquaryData_Name_78510	ReliquaryData_Desc_78510
78511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15004	4	4840	ReliquaryData_Name_78511	ReliquaryData_Desc_78511
78512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15004	4	5380	ReliquaryData_Name_78512	ReliquaryData_Desc_78512
78513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15004	4	5980	ReliquaryData_Name_78513	ReliquaryData_Desc_78513
78514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15004	4	6650	ReliquaryData_Name_78514	ReliquaryData_Desc_78514
78520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15004	4	4360	ReliquaryData_Name_78520	ReliquaryData_Desc_78520
78521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15004	4	4840	ReliquaryData_Name_78521	ReliquaryData_Desc_78521
78522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15004	4	5380	ReliquaryData_Name_78522	ReliquaryData_Desc_78522
78523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15004	4	5980	ReliquaryData_Name_78523	ReliquaryData_Desc_78523
78524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15004	4	6650	ReliquaryData_Name_78524	ReliquaryData_Desc_78524
78530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15004	4	4360	ReliquaryData_Name_78530	ReliquaryData_Desc_78530
78531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15004	4	4840	ReliquaryData_Name_78531	ReliquaryData_Desc_78531
78532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15004	4	5380	ReliquaryData_Name_78532	ReliquaryData_Desc_78532
78533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15004	4	5980	ReliquaryData_Name_78533	ReliquaryData_Desc_78533
78534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15004	4	6650	ReliquaryData_Name_78534	ReliquaryData_Desc_78534
78540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15004	4	4360	ReliquaryData_Name_78540	ReliquaryData_Desc_78540
78541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15004	4	4840	ReliquaryData_Name_78541	ReliquaryData_Desc_78541
78542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15004	4	5380	ReliquaryData_Name_78542	ReliquaryData_Desc_78542
78543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15004	4	5980	ReliquaryData_Name_78543	ReliquaryData_Desc_78543
78544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15004	4	6650	ReliquaryData_Name_78544	ReliquaryData_Desc_78544
78550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15004	4	4360	ReliquaryData_Name_78550	ReliquaryData_Desc_78550
78551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15004	4	4840	ReliquaryData_Name_78551	ReliquaryData_Desc_78551
78552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15004	4	5380	ReliquaryData_Name_78552	ReliquaryData_Desc_78552
78553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15004	4	5980	ReliquaryData_Name_78553	ReliquaryData_Desc_78553
78554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15004	4	6650	ReliquaryData_Name_78554	ReliquaryData_Desc_78554
79510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15005	4	4360	ReliquaryData_Name_79510	ReliquaryData_Desc_79510
79511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15005	4	4840	ReliquaryData_Name_79511	ReliquaryData_Desc_79511
79512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15005	4	5380	ReliquaryData_Name_79512	ReliquaryData_Desc_79512
79513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15005	4	5980	ReliquaryData_Name_79513	ReliquaryData_Desc_79513
79514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15005	4	6650	ReliquaryData_Name_79514	ReliquaryData_Desc_79514
79520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15005	4	4360	ReliquaryData_Name_79520	ReliquaryData_Desc_79520
79521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15005	4	4840	ReliquaryData_Name_79521	ReliquaryData_Desc_79521
79522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15005	4	5380	ReliquaryData_Name_79522	ReliquaryData_Desc_79522
79523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15005	4	5980	ReliquaryData_Name_79523	ReliquaryData_Desc_79523
79524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15005	4	6650	ReliquaryData_Name_79524	ReliquaryData_Desc_79524
79530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15005	4	4360	ReliquaryData_Name_79530	ReliquaryData_Desc_79530
79531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15005	4	4840	ReliquaryData_Name_79531	ReliquaryData_Desc_79531
79532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15005	4	5380	ReliquaryData_Name_79532	ReliquaryData_Desc_79532
79533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15005	4	5980	ReliquaryData_Name_79533	ReliquaryData_Desc_79533
79534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15005	4	6650	ReliquaryData_Name_79534	ReliquaryData_Desc_79534
79540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15005	4	4360	ReliquaryData_Name_79540	ReliquaryData_Desc_79540
79541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15005	4	4840	ReliquaryData_Name_79541	ReliquaryData_Desc_79541
79542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15005	4	5380	ReliquaryData_Name_79542	ReliquaryData_Desc_79542
79543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15005	4	5980	ReliquaryData_Name_79543	ReliquaryData_Desc_79543
79544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15005	4	6650	ReliquaryData_Name_79544	ReliquaryData_Desc_79544
79550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15005	4	4360	ReliquaryData_Name_79550	ReliquaryData_Desc_79550
79551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15005	4	4840	ReliquaryData_Name_79551	ReliquaryData_Desc_79551
79552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15005	4	5380	ReliquaryData_Name_79552	ReliquaryData_Desc_79552
79553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15005	4	5980	ReliquaryData_Name_79553	ReliquaryData_Desc_79553
79554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15005	4	6650	ReliquaryData_Name_79554	ReliquaryData_Desc_79554
80510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15006	4	4360	ReliquaryData_Name_80510	ReliquaryData_Desc_80510
